a0319  2122  8  2.9 0.25  0.866  -0.603  8.402 12.492 1rfzA  27 165
a0320  2122  8  1.5 0.12  0.288  -0.613  5.647  8.739 1a59_ 169 330
a0321  2122  8  1.9 0.15  0.421  -0.601  7.074 11.067 1g3nC  24 171
a0322  2122  8  1.9 0.17  0.482  -0.625  9.618 14.610 1z6tA 443 577
a0323  2122  8  2.8 0.18  0.651  -0.624  5.973  8.526 1aroP   8 187
a0324  2122  8  1.6 0.12  0.331  -0.582  7.153 11.719 2futA  31 192
a0325  2122  8  1.1 0.10  0.358  -0.624  7.361 11.228 1tbmA  74 200
a0326  2122  8  1.2 0.10  0.171  -0.621  5.087  7.919 1dn1A 293 482
a0327  2122  8  2.8 0.21  0.768  -0.616  7.318 10.627 1wa5C 682 829
a0328  2122  8  3.4 0.29  1.196  -0.583  9.514 14.275 1mhlC 288 418
a0329  2122  8  2.1 0.17  0.494  -0.573  6.024  9.656 1sqc_  79 282
a0330  2122  8  2.4 0.19  0.576  -0.645  9.408 13.693 1hqmD 566 781
a0331  2122  8  1.5 0.16  0.341  -0.609  8.419 13.261 1mi1A 136 344
a0332  2122  8  2.1 0.14  0.484  -0.619  4.538  6.546 1un8A 356 541
a0333  2122  8  1.6 0.14  0.320  -0.554  4.980  8.408 1oyzA  10 134
a0334  2122  8  2.2 0.20  0.577  -0.626  9.711 14.588 2csdA 329 442
a0335  2122  8  1.1 0.10  0.186  -0.617  7.194 11.365 1aa7A   3 134
a0336  2122  8  2.1 0.17  0.547  -0.636  8.422 12.391 2bct_ 142 261
a0337  2122  8  2.6 0.20  0.765  -0.666  9.717 13.441 1eia_  20 179
a0338  2122  8  2.6 0.17  0.709  -0.632  6.767  9.592 1cm5A 131 294
a0339  2122  8  1.5 0.14  0.390  -0.608  8.018 12.543 1avc_ 103 223
a0340  2122  8  2.4 0.19  0.496  -0.637 10.114 15.108 1uddA   5 125
a0341  2122  8  2.1 0.17  0.801  -0.621  8.213 11.936 2prcC  52 282
a0342  2122  8  1.1 0.10  0.143  -0.592  5.379  8.837 1wy6A   2 132
a0343  2122  8  2.0 0.17  0.372  -0.614  8.446 13.146 1xm9A 281 410
a0344  2122  8  1.5 0.13  0.435  -0.604  7.257 11.301 1ib2A 170 278
a0345  2122  8  2.8 0.20  0.855  -0.641  9.175 12.975 1qsaA 102 245
a0346  2122  8  1.0 0.09  0.154  -0.587  5.384  8.913 1bpoA 345 472
a0347  2122  8  2.1 0.18  0.576  -0.603  8.881 13.776 1xfhA 267 405
a0348  2122  8  2.1 0.14  0.351  -0.588  4.430  6.941 1w63A 325 467
a0349  2122  8  1.4 0.15  0.400  -0.620  9.499 14.677 2fo1E 150 285
a0350  2122  8  1.8 0.16  0.467  -0.611  7.803 11.999 1yvpA 175 314
a0351  2122  8  1.0 0.07  0.109  -0.598  3.949  6.417 1gw5B 213 380
a0352  2122  8  1.6 0.13  0.303  -0.614  6.043  9.345 1gw5A 394 529
a0353  2122  8  2.4 0.21  0.622  -0.599  8.387 12.961 1bc9_  23 167
a0354  2122  8  2.5 0.17  0.545  -0.623  5.591  8.104 1bk5A 267 402
a0355  2122  8  0.9 0.08  0.138  -0.604  6.184 10.005 1khyA   5 133
a0356  2122  8  2.5 0.20  0.591  -0.556  6.978 11.479 2bct_ 204 324
a0357  2122  8  1.8 0.13  0.402  -0.613  6.544 10.018 1b3uA 295 435
a0358  2122  8  2.1 0.15  0.412  -0.624  6.109  9.134 1f5qB  86 239
a0359  2122  8  2.4 0.19  0.593  -0.629  9.170 13.630 1aoa_  96 248
a0360  2122  8  2.9 0.22  0.764  -0.584  7.865 12.158 1np7A 157 352
a0361  2122  8  2.1 0.18  0.526  -0.562  6.164 10.038 1xm9A  17 137
a0362  1638  9  2.4 0.20  0.677  -0.591  8.158 12.669 1irxA 312 494
a0363  1638  9  3.2 0.26  1.057  -0.589  8.960 13.418 1u6gC 328 470
a0364  1638  9  1.7 0.13  0.306  -0.638  6.937 10.397 1al6_ 120 292
a0365  1638  9  2.1 0.16  0.521  -0.605  6.239  9.450 1dk5A 107 276
a0366  1638  9  1.6 0.13  0.256  -0.573  5.355  8.898 1avc_ 262 407
a0367  1638  9  2.0 0.17  0.418  -0.650  7.702 11.208 1aisB   2 170
a0368  1638  9  1.0 0.12  0.230  -0.641 10.620 16.206 1wdyA  75 209
a0369  1638  9  2.1 0.20  0.532  -0.611  7.441 11.311 1d8dB  84 264
a0370  1638  9  4.0 0.35  1.533  -0.630 12.195 16.936 2bct_  16 138
a0371  1638  9  1.7 0.14  0.396  -0.615  7.412 11.411 1avc_ 318 467
a0372  1638  9  1.6 0.13  0.371  -0.630  6.898 10.352 1xqrA   5 148
a0373  1638  9  1.7 0.16  0.333  -0.581  6.594 10.786 2bct_ 142 281
a0374  1638  9  2.4 0.22  0.655  -0.604  7.484 11.300 1l5jA  24 159
a0375  1638  9  2.3 0.20  0.577  -0.581  7.164 11.344 1bk5A 254 402
a0376  1638  9  1.8 0.14  0.392  -0.627  6.822 10.261 1qbkB 509 689
a0377  1638  9  1.3 0.13  0.212  -0.635  8.206 12.584 2bct_ 100 219
a0378  1638  9  2.6 0.20  0.551  -0.561  4.979  7.888 1gw5B  97 264
a0379  1638  9  1.7 0.14  0.311  -0.614  7.454 11.625 1pu6A  44 180
a0380  1638  9  1.4 0.12  0.370  -0.655  8.431 12.302 1ku1A   9 207
a0381  1638  9  1.9 0.15  0.542  -0.632  7.131 10.432 1ho8A  37 188
a0382  1638  9  1.4 0.11  0.239  -0.613  5.802  9.075 1wa5C 436 614
a0383  1638  9  2.1 0.20  0.567  -0.621  8.717 13.113 1xqrA  63 190
a0384  1638  9  2.1 0.20  0.468  -0.578  7.708 12.536 1b89A  17 144
a0385  1638  9  2.1 0.16  0.598  -0.586  6.192  9.539 1s9uA  12 191
a0386  1638  9  2.8 0.23  0.778  -0.643 10.152 14.580 1xx7A  30 173
a0387  1638  9  2.3 0.19  0.586  -0.609  7.340 11.097 1k87A   4 160
a0388  1638  9  2.6 0.23  0.638  -0.598  7.558 11.573 1rfzA   2 136
a0389  1638  9  2.2 0.20  0.644  -0.629  8.640 12.706 1u6gC 547 721
a0390  1638  9  3.2 0.27  1.065  -0.628  8.698 12.159 1pu6A  64 188
a0391  1638  9  2.3 0.19  0.687  -0.571  6.223  9.694 1s70B  76 221
a0392  1638  9  1.7 0.17  0.450  -0.610  7.732 11.930 2bct_  43 170
a0393  1638  9  2.6 0.21  0.662  -0.617  8.468 12.652 1q9cA  11 164
a0394  1638  9  1.7 0.16  0.389  -0.570  7.115 11.809 2bct_ 185 324
a0395  1638  9  2.1 0.19  0.540  -0.621  7.555 11.305 1lshA 409 576
a0396  1638  9  2.3 0.20  0.605  -0.642 10.331 15.140 2csdA 181 337
a0397  1638  9  2.7 0.22  0.800  -0.629  8.951 12.953 1pxyA  32 214
a0398  1638  9  1.4 0.12  0.294  -0.564  6.360 10.763 2bct_ 204 340
a0399  1638  9  2.8 0.28  0.963  -0.647 11.542 16.361 1bc9_   5 167
b0000  8313  7  0.7 0.11  0.104  -0.647  2.128  3.126 1ej6A 1038 1119
b0001  8313  7  0.9 0.11  0.187  -0.729  3.295  4.267 1umhA  91 185
b0002  8313  7  0.4 0.08  0.074  -0.612  3.155  5.038 1k28A   5 124
b0003  8313  7  0.9 0.13  0.137  -0.656  3.226  4.707 1sli_  51 120
b0004  8313  7  0.6 0.07  0.069  -0.780  4.445  5.611 1pzdA  28 110
b0005  8313  7  0.6 0.14  0.106  -0.638  4.939  7.573 1fnoA  48 132
b0006  8313  7  0.6 0.10  0.139  -0.611  2.844  4.428 1ah1_  34 116
b0007  8313  7  0.6 0.13  0.110  -0.615  3.712  5.860 1os8A  31 116
b0008  8313  7  1.9 0.18  0.457  -0.820  3.897  4.195 1k1wA 509 617
b0009  8313  7  0.4 0.07  0.059  -0.652  2.747  4.125 1dil_ 253 351
b0010  8313  7  1.9 0.22  0.493  -0.727  3.602  4.279 1cqqA  46 134
b0011  8313  7  0.4 0.09  0.083  -0.600  3.229  5.246 1k32A 439 507
b0012  8313  7  0.6 0.08  0.074  -0.668  1.718  2.462 1gwkA  25 102
b0013  8313  7  2.0 0.21  0.458  -0.767  3.343  3.761 1pu4A 501 653
b0014  8313  7  0.3 0.07  0.064  -0.613  4.010  6.437 1rfs_  35 105
b0015  8313  7  0.4 0.08  0.054  -0.601  2.426  3.946 1vclA  21 101
b0016  8313  7  0.3 0.05  0.052  -0.616  2.090  3.309 2ezm_  17  88
b0017  8313  7  0.7 0.09  0.087  -0.752  2.153  2.748 1s18A 235 318
b0018  8313  7  0.7 0.10  0.117  -0.684  2.203  3.051 2b4wA 192 287
b0019  8313  7  0.4 0.11  0.088  -0.603  3.756  6.083 1qu2A 857 907
b0020  8313  7  0.7 0.12  0.125  -0.644  3.052  4.543 1r17A  34 116
b0021  8313  7  1.1 0.12  0.248  -0.793  2.418  2.735 1bcx_  15 102
b0022  8313  7  0.3 0.04  0.044  -0.761  1.965  2.524 1sli_ 568 672
b0023  8313  7  3.1 0.21  0.788  -0.859  6.366  6.496 1bxwA  35 173
b0024  6809  8  0.5 0.14  0.112  -0.614  4.268  6.764 1lktA  24  90
b0025  6809  8  0.6 0.10  0.146  -0.668  3.426  4.913 2biwA 126 223
b0026  6809  8  0.6 0.10  0.105  -0.614  2.312  3.597 1suuA  62 162
b0027  6809  8  1.4 0.20  0.262  -0.675  2.890  3.893 2atpB   7 101
b0028  6809  8  0.6 0.08  0.125  -0.717  2.222  2.926 1st8A  17 128
b0029  6809  8  0.9 0.10  0.126  -0.794  2.299  2.735 1c9uA  40 147
b0030  6809  8  1.8 0.21  0.478  -0.734  4.745  5.815 1yifA 343 439
b0031  6809  8  2.1 0.20  0.472  -0.817  3.623  3.857 1af6A  99 225
b0032  6809  8  0.5 0.11  0.089  -0.575  2.589  4.346 1jopA  37 118
b0033  6809  8  1.1 0.15  0.220  -0.724  3.228  4.154 1cb8A 411 491
b0034  6809  8  0.5 0.11  0.082  -0.602  3.107  5.025 1fm2B  33  97
b0035  6809  8  0.8 0.12  0.162  -0.594  1.858  2.854 1u4cA   2  86
b0036  6809  8  2.1 0.18  0.415  -0.851  3.760  3.933 1a0sP 136 295
b0037  6809  8  1.0 0.10  0.242  -0.824  2.573  2.831 1jjuA 175 273
b0038  6809  8  1.8 0.16  0.370  -0.842  3.428  3.633 1h80A  97 212
b0039  6809  8  0.4 0.06  0.047  -0.603  1.719  2.772 2b5lA 396 481
b0040  6809  8  1.0 0.14  0.179  -0.672  2.205  3.014 1z78A  74 174
b0041  8313  7  0.6 0.13  0.124  -0.642  4.223  6.387 1hqmC  93 187
b0042  6809  8  0.8 0.10  0.100  -0.728  2.716  3.593 1dyoA   5 109
b0043  6809  8  1.1 0.19  0.301  -0.638  3.788  5.467 1of3A  80 159
b0044  6809  8  0.5 0.14  0.112  -0.657  5.434  8.101 1dfcA  18 102
b0045  6809  8  0.4 0.12  0.092  -0.633  4.827  7.487 1o6sA 330 426
b0046  6809  8  1.0 0.16  0.203  -0.665  3.751  5.336 2dfkA 230 309
b0047  6809  8  0.9 0.11  0.129  -0.759  2.191  2.717 1i82A  41 158
b0048  6809  8  0.9 0.20  0.263  -0.644  4.977  7.318 1v0eA 469 561
b0049  6809  8  0.8 0.11  0.150  -0.651  1.679  2.350 2b5lA  17 109
b0050  6809  8  0.5 0.16  0.125  -0.640  5.181  7.899 1lxa_  53 119
b0051  6809  8  0.4 0.08  0.061  -0.625  3.443  5.413 1zi0A 189 286
b0052  6809  8  0.2 0.06  0.050  -0.589  3.001  5.009 1z27A  55 135
b0053  6809  8  1.5 0.17  0.310  -0.755  2.402  2.772 1bglA 180 296
b0054  6809  8  0.5 0.15  0.126  -0.641  5.052  7.684 1bn8A 287 354
b0055  6809  8  0.6 0.10  0.116  -0.633  2.332  3.500 1jmmA 206 328
b0056  6809  8  1.0 0.19  0.210  -0.629  3.401  5.076 1yueA 256 335
b0057  6809  8  1.1 0.09  0.102  -0.933  3.972  4.150 1a0sP 234 414
b0058  6809  8  0.4 0.10  0.064  -0.618  4.006  6.380 1jrgA  89 151
b0059  6809  8  0.9 0.13  0.190  -0.687  3.666  5.060 1kmoA  68 191
b0060  6809  8  0.9 0.14  0.169  -0.682  3.720  5.209 1ygaA  68 161
b0061  6809  8  1.4 0.12  0.287  -0.862  3.284  3.477 1e54A 148 283
b0062  6809  8  0.8 0.15  0.146  -0.640  3.849  5.785 2gfoA 236 322
b0063  8313  7  2.4 0.16  0.542  -0.897  6.433  6.571 1by3A 142 300
b0064  6809  8  1.6 0.14  0.366  -0.852  3.495  3.674 1nqeA 120 243
b0065  6809  8  0.8 0.21  0.214  -0.665  6.254  9.086 1v0eA 469 561
b0066  6809  8  2.0 0.20  0.389  -0.801  3.241  3.561 1t16A 231 350
b0067  6809  8  1.0 0.15  0.203  -0.710  4.111  5.504 1m06G  32 129
b0068  6809  8  1.5 0.17  0.399  -0.734  2.871  3.366 1txkA 161 266
b0069  6809  8  0.4 0.09  0.062  -0.589  3.108  5.170 1cvsC   3  71
b0070  6809  8  0.6 0.12  0.160  -0.581  2.484  3.998 1avu_  29 137
b0071  6809  8  1.0 0.15  0.230  -0.715  5.272  7.050 1jh5A  50 144
b0072  6809  8  1.0 0.10  0.131  -0.864  2.551  2.799 1r0uA  44 142
b0073  6809  8  1.1 0.11  0.259  -0.835  2.689  2.911 1bw8A 137 256
b0074  6809  8  0.6 0.11  0.093  -0.596  2.247  3.618 1hxmA 128 203
b0075  5642  9  0.7 0.11  0.099  -0.594  1.785  2.839 1ilr1  15 119
b0076  6809  8  2.2 0.23  0.548  -0.769  3.780  4.205 1cauA  43 135
b0077  5642  9  0.4 0.12  0.115  -0.642  4.640  7.050 1extA  47 136
b0078  5642  9  1.0 0.12  0.274  -0.789  4.234  5.020 1wcdJ 154 274
b0079  5642  9  1.3 0.16  0.297  -0.711  2.961  3.747 1uypA 160 276
b0080  6809  8  1.1 0.17  0.267  -0.643  2.900  4.096 2futA 604 702
b0081  6809  8  0.6 0.09  0.127  -0.665  2.103  2.971 2f4lA  28 121
b0082  5642  9  0.7 0.19  0.149  -0.649  5.022  7.513 1v3wA  90 145
b0083  5642  9  0.9 0.13  0.181  -0.652  1.928  2.677 1w99A 412 533
b0084  5642  9  1.6 0.16  0.375  -0.791  2.689  2.925 1vh4A 155 281
b0085  5642  9  0.7 0.09  0.079  -0.728  1.698  2.223 1jofA 168 291
b0086  5642  9  1.2 0.25  0.321  -0.603  3.582  5.412 1hf2A  93 169
b0087  5642  9  0.9 0.12  0.185  -0.696  2.416  3.204 1jjuB 197 309
b0088  5642  9  0.9 0.19  0.260  -0.596  3.417  5.300 1i7oA 182 277
b0089  5642  9  0.9 0.13  0.125  -0.657  2.059  2.945 1ofzA 168 273
b0090  5642  9  1.3 0.22  0.418  -0.661  4.349  5.951 1go3E  66 159
b0091  6809  8  1.1 0.16  0.270  -0.670  2.590  3.461 1wxrA 643 732
b0092  5642  9  0.7 0.12  0.187  -0.672  4.065  5.768 1h54A  36 143
b0093  6809  8  2.0 0.19  0.715  -0.756  3.675  3.915 1htyA 522 643
b0094  5642  9  0.9 0.18  0.221  -0.597  3.230  5.041 1avu_  42 161
b0095  5642  9  1.0 0.15  0.208  -0.637  2.524  3.638 1u4cA   2  96
b0096  5642  9  2.1 0.21  0.503  -0.776  2.986  3.200 1k42A  41 167
b0097  5642  9  1.0 0.12  0.196  -0.751  2.190  2.656 1kqrA  38 139
b0098  5642  9  1.8 0.24  0.517  -0.678  3.828  4.881 1htyA 557 687
b0099  5642  9  1.6 0.15  0.365  -0.815  2.952  3.172 1a0sP 123 278
b0100  5642  9  0.6 0.17  0.148  -0.633  4.603  7.033 1ogqA 153 252
b0101  5642  9  1.2 0.14  0.276  -0.747  2.903  3.518 1k42A  16 135
b0102  5642  9  0.8 0.11  0.204  -0.642  2.002  2.799 1bpoA 126 234
b0103  5642  9  1.9 0.23  0.448  -0.710  3.264  3.969 1dabA 216 345
b0104  5642  9  0.4 0.15  0.100  -0.653  5.437  8.168 2f9cA 207 265
b0105  5642  9  1.9 0.21  0.539  -0.709  2.648  2.976 1a18_  39 132
b0106  5642  9  0.9 0.10  0.130  -0.842  2.194  2.450 1vh4A 186 310
b0107  5642  9  0.7 0.10  0.111  -0.646  1.715  2.483 2ghsA  40 137
b0108  5642  9  1.9 0.20  0.513  -0.746  2.995  3.328 1dyoA  19 137
b0109  5642  9  0.9 0.15  0.169  -0.603  2.274  3.492 1kzqA 146 253
b0110  6809  8  1.0 0.16  0.245  -0.616  2.630  3.868 1a65A 217 337
b0111  5642  9  1.0 0.22  0.281  -0.623  4.072  6.082 1fjrA  97 186
b0112  6809  8  1.9 0.21  0.500  -0.719  3.513  4.191 1c28A  33 123
b0113  5642  9  1.0 0.17  0.189  -0.656  3.398  4.893 1nkgA  10  99
b0114  6809  8  0.4 0.10  0.061  -0.624  4.039  6.370 1y7eA  62 174
b0115  5642  9  2.1 0.23  0.655  -0.715  3.854  4.476 1nlr_  59 166
b0116  6809  8  1.8 0.17  0.351  -0.820  2.994  3.225 1s2bA  16 131
b0117  5642  9  2.3 0.27  0.648  -0.710  4.618  5.590 1ux7A  10 103
b0118  6809  8  2.6 0.26  0.663  -0.767  4.245  4.668 2phlA 208 304
b0119  5642  9  0.8 0.16  0.173  -0.617  3.435  5.287 1wv3A   2  80
b0120  5642  9  1.1 0.14  0.247  -0.702  2.885  3.758 1y4wA 168 288
b0121  6809  8  0.9 0.15  0.153  -0.619  2.753  4.201 1htyA 664 768
b0122  5642  9  1.4 0.17  0.381  -0.709  2.918  3.576 1opmA 110 224
b0123  5642  9  1.0 0.17  0.167  -0.600  2.229  3.436 2b5lA 433 524
b0124  5642  9  1.3 0.18  0.233  -0.651  1.969  2.665 1jofA 255 366
b0125  5642  9  0.9 0.16  0.297  -0.651  4.267  6.096 1eo8A 221 302
b0126  5642  9  1.8 0.17  0.418  -0.794  2.837  3.045 1w18A  90 269
b0127  5642  9  1.0 0.13  0.162  -0.723  1.971  2.501 1ux7A  17 120
b0128  5642  9  1.0 0.14  0.210  -0.719  3.292  4.289 1uypA 224 341
b0129  5642  9  1.9 0.23  0.546  -0.707  4.075  4.990 1v2iA 292 427
b0130  5642  9  0.9 0.17  0.227  -0.673  4.251  5.979 1ogmX 166 270
b0131  4763 10  1.2 0.17  0.414  -0.674  3.478  4.544 1w99A 307 430
b0132  4763 10  1.4 0.18  0.421  -0.730  4.228  5.216 1d6uA 236 364
b0133  5642  9  1.4 0.20  0.333  -0.682  2.826  3.655 1h30A 196 297
b0134  4763 10  2.7 0.27  0.778  -0.707  3.192  3.411 1k1wA 495 629
b0135  4763 10  1.1 0.25  0.359  -0.663  5.193  7.295 1qiuA  15 128
b0136  4763 10  1.7 0.25  0.489  -0.640  2.993  3.910 1o7dD 105 245
b0137  5642  9  2.1 0.24  0.731  -0.752  6.342  7.466 1xkhA 365 498
b0138  5642  9  0.8 0.12  0.146  -0.696  3.696  5.097 1bmfD   2 126
b0139  5642  9  2.0 0.22  0.689  -0.700  3.197  3.582 1ayrA 161 282
b0140  4763 10  0.6 0.13  0.211  -0.620  3.412  5.163 1g8jB   4 119
b0141  5642  9  0.8 0.13  0.123  -0.635  2.659  3.996 1k32A 389 488
b0142  4763 10  1.2 0.17  0.283  -0.690  3.217  4.251 1txkA 104 232
b0143  4763 10  2.7 0.28  0.832  -0.744  4.883  5.447 1xkhA 115 279
b0144  4763 10  0.8 0.13  0.216  -0.616  2.060  2.990 1jmxB  19 121
b0145  4763 10  0.8 0.15  0.166  -0.615  2.489  3.779 1jlxA  67 192
b0146  5642  9  2.6 0.22  0.833  -0.779  4.326  4.486 1k1wA 503 629
b0147  5642  9  1.6 0.17  0.381  -0.789  3.860  4.409 2phlA 208 313
b0148  5642  9  1.8 0.18  0.393  -0.806  3.071  3.322 1sntA 208 345
b0149  4763 10  2.1 0.23  0.629  -0.688  2.840  3.216 1txkA 250 408
b0150  5642  9  1.6 0.25  0.411  -0.640  3.529  4.870 2fx3A 235 338
b0151  6809  8  2.0 0.21  0.651  -0.734  4.002  4.567 1wd8A 142 251
b0152  5642  9  2.6 0.26  0.765  -0.728  3.681  4.008 1kjzA 270 401
b0153  5642  9  0.9 0.12  0.167  -0.718  1.913  2.432 1jjuB 197 309
b0154  4763 10  1.6 0.16  0.506  -0.786  3.944  4.373 1kmoA  68 231
b0155  4763 10  0.9 0.16  0.214  -0.584  2.164  3.340 2bbkH 111 214
b0156  4763 10  1.6 0.17  0.387  -0.771  2.491  2.731 1txkA 283 455
b0157  5642  9  1.1 0.15  0.247  -0.688  2.030  2.592 1fnf_ 215 314
b0158  4763 10  2.1 0.23  0.542  -0.724  2.720  3.011 1a4gA 210 374
b0159  5642  9  0.6 0.12  0.167  -0.577  2.686  4.366 1air_ 193 263
b0160  4763 10  2.0 0.22  0.605  -0.716  3.626  4.222 1uypA 160 288
b0161  4763 10  0.7 0.14  0.135  -0.573  2.320  3.811 1gof_ 385 513
b0162  4763 10  1.3 0.17  0.323  -0.664  2.067  2.628 1e1aA 151 264
b0163  4763 10  0.7 0.14  0.229  -0.626  3.369  5.011 1x50A  41 151
b0164  4763 10  1.7 0.15  0.364  -0.840  3.198  3.373 1vh4A 215 356
b0165  5642  9  2.2 0.22  0.780  -0.745  4.397  4.854 1ayrA 189 338
b0166  4763 10  1.5 0.16  0.293  -0.798  2.432  2.680 1bh3_ 131 275
b0167  5642  9  2.4 0.30  0.897  -0.670  4.683  5.651 1ztmA 195 274
b0168  4763 10  1.1 0.14  0.198  -0.736  2.361  2.937 2bbkH  61 176
b0169  6809  8  2.2 0.19  0.692  -0.797  4.051  4.217 1nqeA 407 523
b0170  4763 10  1.8 0.27  0.589  -0.634  3.481  4.560 1q25A  83 216
b0171  4763 10  1.1 0.28  0.370  -0.657  5.421  7.682 1o6sA 308 446
b0172  4763 10  0.8 0.17  0.158  -0.582  2.740  4.439 1v0eA 540 635
b0173  4763 10  1.4 0.21  0.344  -0.671  3.187  4.236 1upsA 230 359
b0174  5642  9  1.4 0.20  0.396  -0.688  3.720  4.829 2a73B 191 304
b0175  5642  9  2.1 0.20  0.536  -0.790  3.302  3.499 1s2bA   2 131
b0176  4763 10  1.5 0.14  0.287  -0.883  4.074  4.288 1a0sP 111 278
b0177  5642  9  3.0 0.31  1.087  -0.660  4.022  4.446 2phlA 202 304
b0178  4763 10  0.8 0.16  0.188  -0.559  2.235  3.661 1xsiA 643 749
b0179  4763 10  1.2 0.13  0.193  -0.819  2.170  2.413 1vavA  80 223
b0180  4763 10  1.1 0.11  0.159  -0.864  2.603  2.829 1t16A 221 378
b0181  4763 10  0.9 0.20  0.293  -0.666  4.971  7.019 117eA  42 149
b0182  4763 10  1.1 0.16  0.247  -0.658  2.520  3.455 1cx1A  23 151
b0183  4763 10  0.9 0.17  0.206  -0.591  2.691  4.205 1h09A 242 338
b0184  4763 10  0.9 0.15  0.166  -0.634  2.527  3.722 1aofA 222 316
b0185  4763 10  1.2 0.14  0.223  -0.785  2.091  2.379 1t16A 231 394
b0186  4763 10  1.5 0.19  0.446  -0.694  2.516  2.984 1cb8A 314 469
b0187  5642  9  1.1 0.16  0.221  -0.678  2.891  3.939 2b5iB  67 195
b0188  6809  8  2.8 0.27  0.968  -0.753  5.623  6.185 1h8vA   2 126
b0189  4763 10  1.5 0.19  0.393  -0.704  3.094  3.836 1ux7A  10 120
b0190  5642  9  0.7 0.12  0.129  -0.652  3.173  4.667 1a3z_  32 134
b0191  5642  9  2.3 0.23  0.676  -0.741  3.241  3.463 1txkA 337 483
b0192  4763 10  1.4 0.18  0.317  -0.692  2.751  3.520 1r17A 158 311
b0193  6809  8  3.0 0.23  1.103  -0.767  5.195  5.336 1tg8A  28 175
b0194  4763 10  1.6 0.18  0.450  -0.726  2.359  2.628 1txkA 260 427
b0195  5642  9  1.0 0.16  0.472  -0.667  4.316  5.765 1iraY  83 200
b0196  4763 10  1.0 0.14  0.176  -0.711  2.057  2.647 1cb8A 314 469
b0197  4763 10  2.7 0.29  0.926  -0.666  3.566  3.964 1v2iA 277 427
b0198  5642  9  2.0 0.19  0.628  -0.786  3.748  3.971 1h8vA   9 153
b0199  4083 11  2.2 0.32  0.808  -0.636  4.223  5.370 1ug9A 774 913
b0200  4083 11  0.9 0.19  0.200  -0.573  2.515  4.038 2bibA 296 410
b0201  4083 11  1.2 0.24  0.412  -0.607  3.481  5.059 1jv2A 252 381
b0202  5642  9  1.1 0.16  0.199  -0.668  2.351  3.224 1fnf_ 150 246
b0203  4763 10  1.9 0.23  0.567  -0.729  4.673  5.630 1gmmA   3 114
b0204  4083 11  1.4 0.20  0.320  -0.648  2.317  3.082 1h30A  34 150
b0205  4083 11  0.8 0.13  0.138  -0.662  2.219  3.146 1mfa_ 115 230
b0206  4083 11  1.3 0.22  0.328  -0.656  3.645  5.055 1v0eA 395 556
b0207  4083 11  1.0 0.17  0.185  -0.622  2.415  3.583 1mfa_  17 126
b0208  4083 11  0.8 0.20  0.208  -0.662  4.538  6.536 1o6sA  45 268
b0209  4763 10  1.5 0.17  0.352  -0.742  2.776  3.267 1uypA 133 258
b0210  4763 10  1.3 0.22  0.352  -0.620  3.123  4.472 1jmxB  63 163
b0211  4083 11  1.4 0.25  0.498  -0.683  5.072  6.693 1ygaA  34 161
b0212  4083 11  0.9 0.22  0.248  -0.627  3.900  5.828 1c9uA 216 396
b0213  4083 11  0.5 0.12  0.141  -0.607  2.780  4.351 1ck7A 436 553
b0214  4083 11  0.8 0.15  0.205  -0.607  2.620  3.979 1k32A  22 130
b0215  4083 11  1.5 0.22  0.448  -0.680  3.331  4.242 1cb8A 362 499
b0216  4083 11  1.6 0.23  0.455  -0.677  3.410  4.363 1nkgA 146 312
b0217  4083 11  1.3 0.16  0.309  -0.693  1.911  2.313 1cvmA 130 262
b0218  4763 10  1.0 0.15  0.146  -0.680  2.419  3.340 1ri6A 214 334
b0219  4763 10  2.3 0.26  0.769  -0.656  2.877  3.212 2b5lA 268 393
b0220  4763 10  1.1 0.18  0.327  -0.647  3.176  4.402 1cs6A 111 213
b0221  4083 11  0.7 0.17  0.185  -0.614  3.313  5.090 1ogmX 231 343
b0222  4083 11  2.0 0.26  0.605  -0.644  2.989  3.701 1cwvA  83 206
b0223  4763 10  1.7 0.18  0.416  -0.778  2.880  3.166 1tg8A  18 186
b0224  4083 11  0.9 0.12  0.200  -0.676  1.729  2.263 1uaiA  53 183
b0225  4083 11  0.6 0.17  0.165  -0.629  4.003  6.107 1dfcA 338 441
b0226  4083 11  0.8 0.15  0.185  -0.578  2.110  3.328 1pguA 386 483
b0227  4083 11  0.9 0.19  0.192  -0.597  2.647  4.112 1hf2A  72 169
b0228  4083 11  1.2 0.18  0.271  -0.688  3.279  4.374 1w18A 307 449
b0229  4763 10  1.5 0.22  0.458  -0.662  3.631  4.792 2c9kA 376 515
b0230  4083 11  1.4 0.23  0.393  -0.643  3.569  4.939 2f4lA  28 140
b0231  4763 10  0.8 0.12  0.145  -0.640  1.914  2.761 2b5lA 476 583
b0232  4763 10  1.2 0.21  0.300  -0.597  2.532  3.742 1iraY  34 159
b0233  4083 11  1.2 0.20  0.342  -0.671  3.716  5.026 1h54A  31 159
b0234  4083 11  0.5 0.09  0.103  -0.612  1.692  2.597 2b5lA 575 696
b0235  5642  9  0.6 0.09  0.108  -0.608  1.877  2.908 1c4rA  43 154
b0236  4083 11  1.1 0.19  0.235  -0.601  2.480  3.737 1aofA 251 364
b0237  4083 11  1.5 0.25  0.381  -0.606  2.800  3.994 1iraY  20 159
b0238  4083 11  0.5 0.08  0.113  -0.592  1.795  2.840 1vyhC  93 219
